title,URI,labels,Author,Abstract,Subject,Date,Page,
Skazka pro delo,"https://iiif.princeton.edu/loris/figgy_prod/ad%2Fe3%2F37%2Fade3372365c54280ba0aca98f689aeac%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Poster, Signage, ","Galʹperin, Mikhail, 1882-","Two clownish peasant brothers, named Nikak (No-way) and Koekak (Any-old-way), go to the city where a modern Soviet worker, Vottak (This-way), teaches them to work efficiently.","Propaganda, Soviet",1924,11,
Skazka pro delo,"https://iiif.princeton.edu/loris/figgy_prod/fa%2F06%2F99%2Ffa06996b89e6494c8fdfc05e7a3f573d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, ","Galʹperin, Mikhail, 1882-","Two clownish peasant brothers, named Nikak (No-way) and Koekak (Any-old-way), go to the city where a modern Soviet worker, Vottak (This-way), teaches them to work efficiently.","Propaganda, Soviet",1924,12,
Skazka pro delo,"https://iiif.princeton.edu/loris/figgy_prod/31%2F45%2Ff7%2F3145f7bbe6bf48b98ace2c050aa7a7ce%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Poster, Drawing, Illustration, Art, ","Galʹperin, Mikhail, 1882-","Two clownish peasant brothers, named Nikak (No-way) and Koekak (Any-old-way), go to the city where a modern Soviet worker, Vottak (This-way), teaches them to work efficiently.","Propaganda, Soviet",1924,13,
Skazka pro delo,"https://iiif.princeton.edu/loris/figgy_prod/6a%2F5f%2F0f%2F6a5f0fb1f57b415ab83dee5d22ed3b03%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Paper, Rectangle, Square, Paper product, Cookware and bakeware, Picture frame, ","Galʹperin, Mikhail, 1882-","Two clownish peasant brothers, named Nikak (No-way) and Koekak (Any-old-way), go to the city where a modern Soviet worker, Vottak (This-way), teaches them to work efficiently.","Propaganda, Soviet",1924,14,
Skazka pro delo,"https://iiif.princeton.edu/loris/figgy_prod/c9%2F17%2F0b%2Fc9170bbf70544e65aca62134ad83307d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Paper, Parallel, Document, ","Galʹperin, Mikhail, 1882-","Two clownish peasant brothers, named Nikak (No-way) and Koekak (Any-old-way), go to the city where a modern Soviet worker, Vottak (This-way), teaches them to work efficiently.","Propaganda, Soviet",1924,15,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/c8%2F05%2F6c%2Fc8056cc844f64c48b208f3605bffb26d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Text, Vintage advertisement, Font, Retro style, Illustration, Advertising, Paper, Art, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,0,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/d3%2Ffc%2F3a%2Fd3fc3a7d4951454a9b351c2c39eba229%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Font, Paper product, Mail, Document, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,1,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/b1%2Ffb%2F17%2Fb1fb178f766f4cc0a9d2a5ff55d65cab%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Parallel, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,2,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/9a%2Fc6%2Feb%2F9ac6eb22d0284e20b850bffc7307cbb0%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Parallel, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,3,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/37%2Fe8%2Fc7%2F37e8c7eaa2e84ee78e4935352727c8de%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Vintage advertisement, Illustration, Label, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,4,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/6f%2F6e%2Fe4%2F6f6ee4ac875c45a6a325f3d7c6dac6c0%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Illustration, Art, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,5,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/be%2F19%2Fcb%2Fbe19cbca35414ff2922c157d83489d60%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Paper, Paper product, Signature, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,6,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/71%2F55%2F5c%2F71555c58f969420ab0644728fb0b5e72%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Parallel, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,7,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/f0%2F54%2F57%2Ff05457c2617a43ba949c81305016bd42%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, City, Paper product, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,8,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/b8%2F99%2Fac%2Fb899ac25b8f8409a86a1a8816358ff25%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Paper, Document, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,9,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/fd%2Fb4%2F68%2Ffdb468f2e64b4dafad8d68042ca5072e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Parallel, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,10,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/35%2Fa8%2F08%2F35a808823f594404a9a94a887035eb25%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Advertising, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,11,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/c8%2Fbc%2F00%2Fc8bc006042874ff7976c66691c8e6e61%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Vintage advertisement, Text, Poster, Font, Advertising, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,12,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/41%2F2e%2Ff5%2F412ef5d753f445c5904dc5e3e3dab46a%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Poster, Font, Paper, Illustration, Art, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,13,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/ec%2Fda%2Fc1%2Fecdac1725f72499b98d58c868a772e77%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Paper product, Rectangle, Square, Picture frame, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,14,
Kolʹka i Lenin : rasskaz dli︠a︡ deteĭ,"https://iiif.princeton.edu/loris/figgy_prod/1e%2F8d%2F2f%2F1e8d2f10df684249b30fdd66c4b4fd4d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Paper product, Font, Square, Document, ","Molchanov, Ivan",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Stories in rhyme,1927,15,
Na kube : Ispanskai︠a︡ narodnai︠a︡ pesni︠a︡,"https://iiif.princeton.edu/loris/figgy_prod/b8%2F85%2F03%2Fb88503b9481b4b9f9295165d69f82635%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Green, Head, Painting, Illustration, Art, Portrait, Cheek, Forehead, Visual arts, Modern art, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—1921-1930—Scores,1927,0,
Na kube : Ispanskai︠a︡ narodnai︠a︡ pesni︠a︡,"https://iiif.princeton.edu/loris/figgy_prod/d9%2Fc8%2Fe0%2Fd9c8e0140c064051a15ff1bc0f96e3e7%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Music, Handwriting, Paper product, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—1921-1930—Scores,1927,1,
Na kube : Ispanskai︠a︡ narodnai︠a︡ pesni︠a︡,"https://iiif.princeton.edu/loris/figgy_prod/71%2F99%2F5b%2F71995b84d2d2443aa9d1f5f01c9806ab%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Handwriting, Paper, Music, Parallel, Document, Drawing, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—1921-1930—Scores,1927,2,
Na kube : Ispanskai︠a︡ narodnai︠a︡ pesni︠a︡,"https://iiif.princeton.edu/loris/figgy_prod/4d%2F6e%2Fb6%2F4d6eb6b3a90844d7ba3d163fcc5d18de%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Paper product, Square, Rectangle, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—1921-1930—Scores,1927,3,
Zavod : (Pesni︠a︡ o 19-m gode),"https://iiif.princeton.edu/loris/figgy_prod/6a%2Fb0%2Ff0%2F6ab0f0067c0a4e61b957fb78c580a11e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Font, Vintage advertisement, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—Scores,1932,0,
Zavod : (Pesni︠a︡ o 19-m gode),"https://iiif.princeton.edu/loris/figgy_prod/03%2F15%2F5d%2F03155d37e800467988edbfa1470cc0a7%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Sheet music, Paper, Font, Parallel, Document, Handwriting, Monochrome, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—Scores,1932,1,
Zavod : (Pesni︠a︡ o 19-m gode),"https://iiif.princeton.edu/loris/figgy_prod/35%2Fcd%2F78%2F35cd780e46bb4bb2bc1becb88c4cd8d8%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Music, Text, Sheet music, Font, Paper, Parallel, Document, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—Scores,1932,2,
Zavod : (Pesni︠a︡ o 19-m gode),"https://iiif.princeton.edu/loris/figgy_prod/7b%2F6c%2F84%2F7b6c847fec614ec89877712286200533%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Handwriting, Paper, Font, Document, Parallel, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—Scores,1932,3,
Zavod : (Pesni︠a︡ o 19-m gode),"https://iiif.princeton.edu/loris/figgy_prod/fa%2Fda%2Fe4%2Ffadae45f820c4019b0ee759cf0774d3a%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Parallel, Paper, Diagram, Sheet music, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—Scores,1932,4,
Zavod : (Pesni︠a︡ o 19-m gode),"https://iiif.princeton.edu/loris/figgy_prod/84%2Fbe%2Fb6%2F84beb652af604ade993280d85fae8f6e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Document, Paper, Paper product, Font, Writing, Calligraphy, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—Scores,1932,5,
"Triana : Iz si︠u︡ity ""Iberia""","https://iiif.princeton.edu/loris/figgy_prod/1c%2Fc3%2F32%2F1cc33243c3694da7ad095016071ebec8%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Poster, Font, Book cover, Illustration, Paper, Book, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—Scores,1934,0,
"Triana : Iz si︠u︡ity ""Iberia""","https://iiif.princeton.edu/loris/figgy_prod/9e%2Fad%2Fa4%2F9eada4e0a5134cd187d86610e48cc8f2%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Sheet music, Handwriting, Document, Paper, Font, Paper product, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—Scores,1934,1,
"Triana : Iz si︠u︡ity ""Iberia""","https://iiif.princeton.edu/loris/figgy_prod/ab%2Fe5%2Fc0%2Fabe5c039924749968f457a0d1b8daec0%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Music, Font, Document, Paper, Writing, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—Scores,1934,2,
"Triana : Iz si︠u︡ity ""Iberia""","https://iiif.princeton.edu/loris/figgy_prod/27%2F94%2F9f%2F27949f9351d14b3bb3f175ea675bb289%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Paper product, Document, ","Vi︠u︡lʹter, A., arranger of music",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—Scores,1934,3,
Kitti Raĭt,"https://iiif.princeton.edu/loris/figgy_prod/d5%2Fd7%2Fc2%2Fd5d7c23abf064a87adc0cb608063e8f2%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Vintage advertisement, Text, Font, Advertising, ","Pokrass, David, composer",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—1921-1930—Scores,1926,0,
Kitti Raĭt,"https://iiif.princeton.edu/loris/figgy_prod/22%2F79%2F63%2F227963be2b994527a6efb4a99c835530%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Font, Music, Paper, ","Pokrass, David, composer",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—1921-1930—Scores,1926,1,
Kitti Raĭt,"https://iiif.princeton.edu/loris/figgy_prod/8b%2Fe3%2Ff8%2F8be3f8cb67354a3e8653b1db599acd75%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Handwriting, Sheet music, Font, Paper, Parallel, Document, ","Pokrass, David, composer",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—1921-1930—Scores,1926,2,
Kitti Raĭt,"https://iiif.princeton.edu/loris/figgy_prod/6c%2F23%2Fd8%2F6c23d8d288cf4274a21f314aec716fed%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Paper, Paper product, Vellum, Rectangle, Square, ","Pokrass, David, composer",Little Kolʹka goes to Moscow to meet Lenin only to hear that the great leader has died.,Popular music—Soviet Union—1921-1930—Scores,1926,3,
Tvoi mashinnye druz'i︠a︡,"https://iiif.princeton.edu/loris/figgy_prod/49%2F58%2F8c%2F49588ca5dc914d9a9c33123065a51f89%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Book cover, Vintage advertisement, Font, Illustration, ","Agnivt︠s︡ev, N. I︠A︡. (Nikolaĭ I︠A︡kovlevich), 1888-1932","Poems about new and improved modes of transportation, technology, and machinery, including: the primus, radio tower, tractor, truck, plane, and streetcar, among others.",Transportation—Juvenile poetry,1926,0,
Tvoi mashinnye druz'i︠a︡,"https://iiif.princeton.edu/loris/figgy_prod/3b%2F79%2Fc5%2F3b79c5f9a6b94fc38f837fbf816de6a1%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Adaptation, Illustration, Paper, ","Agnivt︠s︡ev, N. I︠A︡. (Nikolaĭ I︠A︡kovlevich), 1888-1932","Poems about new and improved modes of transportation, technology, and machinery, including: the primus, radio tower, tractor, truck, plane, and streetcar, among others.",Transportation—Juvenile poetry,1926,1,
Tvoi mashinnye druz'i︠a︡,"https://iiif.princeton.edu/loris/figgy_prod/aa%2F37%2Fef%2Faa37ef3a563e42db95bca789ef77644c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Motor vehicle, Vehicle, Poster, Car, Illustration, Art, Vintage car, Tractor, Antique car, ","Agnivt︠s︡ev, N. I︠A︡. (Nikolaĭ I︠A︡kovlevich), 1888-1932","Poems about new and improved modes of transportation, technology, and machinery, including: the primus, radio tower, tractor, truck, plane, and streetcar, among others.",Transportation—Juvenile poetry,1926,2,
Tvoi mashinnye druz'i︠a︡,"https://iiif.princeton.edu/loris/figgy_prod/c2%2F03%2Fc6%2Fc203c61b2d974c32907942319a0854b7%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Motor vehicle, Vehicle, Vintage advertisement, Vintage car, Car, Antique car, Illustration, ","Agnivt︠s︡ev, N. I︠A︡. (Nikolaĭ I︠A︡kovlevich), 1888-1932","Poems about new and improved modes of transportation, technology, and machinery, including: the primus, radio tower, tractor, truck, plane, and streetcar, among others.",Transportation—Juvenile poetry,1926,3,
Tvoi mashinnye druz'i︠a︡,"https://iiif.princeton.edu/loris/figgy_prod/c6%2Fc0%2Fd8%2Fc6c0d87aa39f481bbce112df72ca9086%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Vintage advertisement, Illustration, ","Agnivt︠s︡ev, N. I︠A︡. (Nikolaĭ I︠A︡kovlevich), 1888-1932","Poems about new and improved modes of transportation, technology, and machinery, including: the primus, radio tower, tractor, truck, plane, and streetcar, among others.",Transportation—Juvenile poetry,1926,4,
Tvoi mashinnye druz'i︠a︡,"https://iiif.princeton.edu/loris/figgy_prod/ea%2Fc9%2Ff2%2Feac9f2a0f9524b34846a85a36029b541%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Motor vehicle, Vehicle, Car, Vintage car, Truck, Classic, Classic car, Antique car, Machine, ","Agnivt︠s︡ev, N. I︠A︡. (Nikolaĭ I︠A︡kovlevich), 1888-1932","Poems about new and improved modes of transportation, technology, and machinery, including: the primus, radio tower, tractor, truck, plane, and streetcar, among others.",Transportation—Juvenile poetry,1926,5,
