Title,Author,Abstract,Subject,Date,Page,URI,Labels,Text,Image_properties
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,6,"https://iiif.princeton.edu/loris/figgy_prod/bb%2Fc0%2Fec%2Fbbc0ec940fec408e8a3d0092cb9c1830%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Pelecaniformes, Bird, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,7,"https://iiif.princeton.edu/loris/figgy_prod/63%2F43%2Fd5%2F6343d5f265a546a5ae33e88e9e8d2160%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Paper, Rectangle, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,8,"https://iiif.princeton.edu/loris/figgy_prod/31%2F47%2Fab%2F3147abcdd8de4464975f2aeb6ad39c2a%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Bird, Picture frame, Illustration, Pelican, Art, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,9,"https://iiif.princeton.edu/loris/figgy_prod/48%2F55%2F10%2F485510193200440ea057918bc40b6e50%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Paper, Rectangle, Paper product, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,10,"https://iiif.princeton.edu/loris/figgy_prod/80%2F14%2Fec%2F8014ecb83cbb4e0587524532daba1952%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Cartoon, Illustration, Font, Art, Picture frame, Fictional character, Ink, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,11,"https://iiif.princeton.edu/loris/figgy_prod/92%2F96%2F05%2F929605f804de4ae99082d680dffa8c26%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Picture frame, Rectangle, Paper, Paper product, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,12,"https://iiif.princeton.edu/loris/figgy_prod/8b%2F73%2F50%2F8b73509aed4f42a980f35ca44287883f%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Cartoon, Text, Illustration, Art, Wing, Font, Fictional character, Drawing, Fiction, Visual arts, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,13,"https://iiif.princeton.edu/loris/figgy_prod/db%2F65%2Fa0%2Fdb65a0e85ce244989cde78bc22215f54%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Picture frame, Rectangle, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,14,"https://iiif.princeton.edu/loris/figgy_prod/7b%2F3e%2F18%2F7b3e18979bd94dd8b8b74a9f730a3dfb%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Botany, Illustration, Plant, Feather, Bird, Picture frame, Ink, Art, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,15,"https://iiif.princeton.edu/loris/figgy_prod/6b%2F6a%2F46%2F6b6a46757fe1449e95f4f6c6e10b5239%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Picture frame, Rectangle, Paper, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,16,"https://iiif.princeton.edu/loris/figgy_prod/d2%2F33%2Fe8%2Fd233e86d5b7742c1aa75913facad2ff4%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Cartoon, Font, Poster, Visual arts, Songbird, Art, Fictional character, Perching bird, Fiction, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,17,"https://iiif.princeton.edu/loris/figgy_prod/76%2Fe1%2Fec%2F76e1ece697f4424fb4f5147cac717eb6%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Paper, Picture frame, Rectangle, Paper product, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,18,"https://iiif.princeton.edu/loris/figgy_prod/c3%2F50%2Faa%2Fc350aa1782b14da0be1fc3d9fff452be%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Cartoon, Font, Illustration, Art, Fictional character, Drawing, Paper, Square, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,19,"https://iiif.princeton.edu/loris/figgy_prod/47%2Fa7%2F7d%2F47a77dbc41de49fd9913bb576d3e8620%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Rectangle, Picture frame, Paper, Paper product, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,20,"https://iiif.princeton.edu/loris/figgy_prod/60%2Fbc%2Fb8%2F60bcb881343e4cbdacbda950ae574a6f%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Illustration, Art, Font, Picture frame, Stork, Fictional character, Ink, Drawing, Graphics, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,21,"https://iiif.princeton.edu/loris/figgy_prod/86%2F99%2Fab%2F8699abd1a26a44fc9dcc77e8619b8850%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Paper, Square, Paper product, Rectangle, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,22,"https://iiif.princeton.edu/loris/figgy_prod/4d%2F3f%2F67%2F4d3f671238fb483d8eb29fd91d1daf4f%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Rectangle, Square, Picture frame, ",,
Vorona-Karabuta : baĭka Lʹva Zilova,"Zilov, Lev",A fable in verse about a drunken crow who goes on the rampage and is summoned before an avian tsarist court.,Stories in rhyme,1923,23,"https://iiif.princeton.edu/loris/figgy_prod/7e%2F99%2Fc2%2F7e99c2e2ca444c97ba602ad44a846268%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Rectangle, Square, Paper, Picture frame, ",,
"Knizhka-kino-seans o tom, kak pioner Gans Stachechnyĭ Komitet spas","Kobrinet︠s︡, F.","An amazing children's book by an unknown artist who may have disappeared in Stalin's purges as did the printer Mikhail Tomsky. It dates, like Immer Bereit, to a period of intense collaboration with German Communists. The Nazi swastika, like the pot-bellied capitalist, are both depicted as enemies of the workers. Hans, who alerts the strikers that the police are on the way, has to flee Berlin for Moscow, where he is acclaimed as a hero. (Presumably he was caught up short like his Comintern brethren by the Hitler-Stalin pact a few years later.) The illustrations are in frames intended to mimic celluloid, with instructions for constructing a cinematograph.",Detskai︠a︡ kommunisticheskai︠a︡ organizat︠s︡ii︠a︡ i︠u︡nykh pionerov imeni Lenina—Juvenile fiction,1931,0,"https://iiif.princeton.edu/loris/figgy_prod/28%2F11%2F33%2F28113304840249af82d61a2c1ef41c00%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Cartoon, Poster, Illustration, Art, Comics, Font, Comic book, Fiction, Fictional character, Graphic design, ",,
"Knizhka-kino-seans o tom, kak pioner Gans Stachechnyĭ Komitet spas","Kobrinet︠s︡, F.","An amazing children's book by an unknown artist who may have disappeared in Stalin's purges as did the printer Mikhail Tomsky. It dates, like Immer Bereit, to a period of intense collaboration with German Communists. The Nazi swastika, like the pot-bellied capitalist, are both depicted as enemies of the workers. Hans, who alerts the strikers that the police are on the way, has to flee Berlin for Moscow, where he is acclaimed as a hero. (Presumably he was caught up short like his Comintern brethren by the Hitler-Stalin pact a few years later.) The illustrations are in frames intended to mimic celluloid, with instructions for constructing a cinematograph.",Detskai︠a︡ kommunisticheskai︠a︡ organizat︠s︡ii︠a︡ i︠u︡nykh pionerov imeni Lenina—Juvenile fiction,1931,1,"https://iiif.princeton.edu/loris/figgy_prod/27%2F35%2Fa4%2F2735a4a037d648fdb2df3c2870ca476d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Technology, Electronic device, ",,
"Knizhka-kino-seans o tom, kak pioner Gans Stachechnyĭ Komitet spas","Kobrinet︠s︡, F.","An amazing children's book by an unknown artist who may have disappeared in Stalin's purges as did the printer Mikhail Tomsky. It dates, like Immer Bereit, to a period of intense collaboration with German Communists. The Nazi swastika, like the pot-bellied capitalist, are both depicted as enemies of the workers. Hans, who alerts the strikers that the police are on the way, has to flee Berlin for Moscow, where he is acclaimed as a hero. (Presumably he was caught up short like his Comintern brethren by the Hitler-Stalin pact a few years later.) The illustrations are in frames intended to mimic celluloid, with instructions for constructing a cinematograph.",Detskai︠a︡ kommunisticheskai︠a︡ organizat︠s︡ii︠a︡ i︠u︡nykh pionerov imeni Lenina—Juvenile fiction,1931,2,"https://iiif.princeton.edu/loris/figgy_prod/c0%2F8a%2F6f%2Fc08a6f58c01e434d9ed2d3614882ff30%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Comics, Fiction, Font, Art, Illustration, Fictional character, ",,
"Knizhka-kino-seans o tom, kak pioner Gans Stachechnyĭ Komitet spas","Kobrinet︠s︡, F.","An amazing children's book by an unknown artist who may have disappeared in Stalin's purges as did the printer Mikhail Tomsky. It dates, like Immer Bereit, to a period of intense collaboration with German Communists. The Nazi swastika, like the pot-bellied capitalist, are both depicted as enemies of the workers. Hans, who alerts the strikers that the police are on the way, has to flee Berlin for Moscow, where he is acclaimed as a hero. (Presumably he was caught up short like his Comintern brethren by the Hitler-Stalin pact a few years later.) The illustrations are in frames intended to mimic celluloid, with instructions for constructing a cinematograph.",Detskai︠a︡ kommunisticheskai︠a︡ organizat︠s︡ii︠a︡ i︠u︡nykh pionerov imeni Lenina—Juvenile fiction,1931,3,"https://iiif.princeton.edu/loris/figgy_prod/13%2Fd4%2F32%2F13d4327fa0ae43deb331ac264d7e7161%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Black-and-white, ",,
"Knizhka-kino-seans o tom, kak pioner Gans Stachechnyĭ Komitet spas","Kobrinet︠s︡, F.","An amazing children's book by an unknown artist who may have disappeared in Stalin's purges as did the printer Mikhail Tomsky. It dates, like Immer Bereit, to a period of intense collaboration with German Communists. The Nazi swastika, like the pot-bellied capitalist, are both depicted as enemies of the workers. Hans, who alerts the strikers that the police are on the way, has to flee Berlin for Moscow, where he is acclaimed as a hero. (Presumably he was caught up short like his Comintern brethren by the Hitler-Stalin pact a few years later.) The illustrations are in frames intended to mimic celluloid, with instructions for constructing a cinematograph.",Detskai︠a︡ kommunisticheskai︠a︡ organizat︠s︡ii︠a︡ i︠u︡nykh pionerov imeni Lenina—Juvenile fiction,1931,4,"https://iiif.princeton.edu/loris/figgy_prod/8c%2F2e%2F6c%2F8c2e6c4f52e84683ba4a1682f4549e3c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Art, Comics, ",,
"Knizhka-kino-seans o tom, kak pioner Gans Stachechnyĭ Komitet spas","Kobrinet︠s︡, F.","An amazing children's book by an unknown artist who may have disappeared in Stalin's purges as did the printer Mikhail Tomsky. It dates, like Immer Bereit, to a period of intense collaboration with German Communists. The Nazi swastika, like the pot-bellied capitalist, are both depicted as enemies of the workers. Hans, who alerts the strikers that the police are on the way, has to flee Berlin for Moscow, where he is acclaimed as a hero. (Presumably he was caught up short like his Comintern brethren by the Hitler-Stalin pact a few years later.) The illustrations are in frames intended to mimic celluloid, with instructions for constructing a cinematograph.",Detskai︠a︡ kommunisticheskai︠a︡ organizat︠s︡ii︠a︡ i︠u︡nykh pionerov imeni Lenina—Juvenile fiction,1931,5,"https://iiif.princeton.edu/loris/figgy_prod/6f%2F2e%2Ffb%2F6f2efb4ed1744f968610355460e136de%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Illustration, Paper, Paper product, Visual arts, Art, ",,
"Knizhka-kino-seans o tom, kak pioner Gans Stachechnyĭ Komitet spas","Kobrinet︠s︡, F.","An amazing children's book by an unknown artist who may have disappeared in Stalin's purges as did the printer Mikhail Tomsky. It dates, like Immer Bereit, to a period of intense collaboration with German Communists. The Nazi swastika, like the pot-bellied capitalist, are both depicted as enemies of the workers. Hans, who alerts the strikers that the police are on the way, has to flee Berlin for Moscow, where he is acclaimed as a hero. (Presumably he was caught up short like his Comintern brethren by the Hitler-Stalin pact a few years later.) The illustrations are in frames intended to mimic celluloid, with instructions for constructing a cinematograph.",Detskai︠a︡ kommunisticheskai︠a︡ organizat︠s︡ii︠a︡ i︠u︡nykh pionerov imeni Lenina—Juvenile fiction,1931,6,"https://iiif.princeton.edu/loris/figgy_prod/d8%2F83%2Fb8%2Fd883b80fd9ec4c96a4fa01ae6604a499%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Parallel, ",,
"Knizhka-kino-seans o tom, kak pioner Gans Stachechnyĭ Komitet spas","Kobrinet︠s︡, F.","An amazing children's book by an unknown artist who may have disappeared in Stalin's purges as did the printer Mikhail Tomsky. It dates, like Immer Bereit, to a period of intense collaboration with German Communists. The Nazi swastika, like the pot-bellied capitalist, are both depicted as enemies of the workers. Hans, who alerts the strikers that the police are on the way, has to flee Berlin for Moscow, where he is acclaimed as a hero. (Presumably he was caught up short like his Comintern brethren by the Hitler-Stalin pact a few years later.) The illustrations are in frames intended to mimic celluloid, with instructions for constructing a cinematograph.",Detskai︠a︡ kommunisticheskai︠a︡ organizat︠s︡ii︠a︡ i︠u︡nykh pionerov imeni Lenina—Juvenile fiction,1931,7,"https://iiif.princeton.edu/loris/figgy_prod/d7%2Fec%2Fe6%2Fd7ece64c26704651add134d8811404d1%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Room, Illustration, Paper, Paper product, Art, ",,
"Knizhka-kino-seans o tom, kak pioner Gans Stachechnyĭ Komitet spas","Kobrinet︠s︡, F.","An amazing children's book by an unknown artist who may have disappeared in Stalin's purges as did the printer Mikhail Tomsky. It dates, like Immer Bereit, to a period of intense collaboration with German Communists. The Nazi swastika, like the pot-bellied capitalist, are both depicted as enemies of the workers. Hans, who alerts the strikers that the police are on the way, has to flee Berlin for Moscow, where he is acclaimed as a hero. (Presumably he was caught up short like his Comintern brethren by the Hitler-Stalin pact a few years later.) The illustrations are in frames intended to mimic celluloid, with instructions for constructing a cinematograph.",Detskai︠a︡ kommunisticheskai︠a︡ organizat︠s︡ii︠a︡ i︠u︡nykh pionerov imeni Lenina—Juvenile fiction,1931,8,"https://iiif.princeton.edu/loris/figgy_prod/14%2F57%2Fb0%2F1457b0ea5b5741ce893acd883bd79d05%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Cartoon, Comics, Illustration, Fiction, Art, Paper, Fictional character, Comic book, ",,
